corner_terms_flags [[ True  True False False]
 [ True False  True False]
 [False  True False  True]
 [False False  True  True]]
corner_terms_flags [[ True  True False False]
 [ True False  True False]
 [False  True False  True]
 [False False  True  True]]
single_qubit_flags [[ True False False False]
 [False  True False False]
 [False False  True False]
 [False False False  True]]
corner_terms_flags [[ True  True False False]
 [ True False  True False]
 [False  True False  True]
 [False False  True  True]]
QOC is saving this optimization run to ./out/00001_hamil_500_3_2_2.h5.
iter   |   total error  |    grads_l2   
  61   | 9.45198844e-01 | 3.97667538e-03
  62   | 9.45175363e-01 | 4.12592619e-03
  63   | 9.45150247e-01 | 4.51443449e-03
  64   | 9.45122146e-01 | 4.99852543e-03
  65   | 9.45089415e-01 | 5.44999422e-03
  66   | 9.45050640e-01 | 5.81123055e-03
  67   | 9.45004919e-01 | 6.09463919e-03
  68   | 9.44951792e-01 | 6.35975284e-03
  69   | 9.44890887e-01 | 6.67876069e-03
  70   | 9.44821503e-01 | 7.10076834e-03
  71   | 9.44742305e-01 | 7.63324404e-03
  72   | 9.44651268e-01 | 8.25086403e-03
  73   | 9.44545819e-01 | 8.92045536e-03
  74   | 9.44423049e-01 | 9.62274468e-03
  75   | 9.44279837e-01 | 1.03609229e-02
  76   | 9.44112788e-01 | 1.11565659e-02
  77   | 9.43917985e-01 | 1.20385608e-02
  78   | 9.43690652e-01 | 1.30320895e-02
  79   | 9.43424820e-01 | 1.41532117e-02
  80   | 9.43113066e-01 | 1.54105229e-02
  81   | 9.42746339e-01 | 1.68111304e-02
  82   | 9.42313785e-01 | 1.83665410e-02
  83   | 9.41802512e-01 | 2.00953249e-02
  84   | 9.41197245e-01 | 2.20218979e-02
  85   | 9.40479900e-01 | 2.41727072e-02
  86   | 9.39629166e-01 | 2.65716998e-02
  87   | 9.38620226e-01 | 2.92362769e-02
  88   | 9.37424787e-01 | 3.21737163e-02
  89   | 9.36011580e-01 | 3.53771355e-02
  90   | 9.34347512e-01 | 3.88199969e-02
  91   | 9.32399667e-01 | 4.24488648e-02
  92   | 9.30138298e-01 | 4.61751689e-02
  93   | 9.27540890e-01 | 4.98676607e-02
  94   | 9.24597153e-01 | 5.33477898e-02
  95   | 9.21314565e-01 | 5.63902746e-02
  96   | 9.17723803e-01 | 5.87307152e-02
  97   | 9.13883192e-01 | 6.00812483e-02
  98   | 9.09881160e-01 | 6.01541096e-02
  99   | 9.05835707e-01 | 5.86916858e-02
 100   | 9.01889978e-01 | 5.55003648e-02
 101   | 8.98203331e-01 | 5.04843662e-02
 102   | 8.94937700e-01 | 4.36748825e-02
 103   | 8.92239808e-01 | 3.52495131e-02
 104   | 8.90220873e-01 | 2.55374841e-02
 105   | 8.88936846e-01 | 1.50098453e-02
 106   | 8.88373632e-01 | 4.32571775e-03
 107   | 8.88442631e-01 | 6.47803424e-03
 108   | 8.88990861e-01 | 1.60117000e-02
 109   | 8.89825964e-01 | 2.42782665e-02
 110   | 8.90750144e-01 | 3.09564799e-02
 111   | 8.91592447e-01 | 3.59375084e-02
 112   | 8.92229989e-01 | 3.92515521e-02
 113   | 8.92594938e-01 | 4.10095241e-02
 114   | 8.92670157e-01 | 4.13557263e-02
 115   | 8.92478737e-01 | 4.04423443e-02
 116   | 8.92071601e-01 | 3.84237362e-02
 117   | 8.91515501e-01 | 3.54613447e-02
 118   | 8.90882370e-01 | 3.17298401e-02
 119   | 8.90240425e-01 | 2.74183911e-02
 120   | 8.89647325e-01 | 2.27250278e-02
 121   | 8.89145659e-01 | 1.78456813e-02
 122   | 8.88760915e-01 | 1.29621427e-02
 123   | 8.88501819e-01 | 8.23513355e-03
 124   | 8.88362575e-01 | 3.82118217e-03
 125   | 8.88326339e-01 | 9.72912260e-04
 126   | 8.88369198e-01 | 4.13040935e-03
 127   | 8.88464113e-01 | 7.23052843e-03
 128   | 8.88584412e-01 | 9.81484395e-03
 129   | 8.88706567e-01 | 1.18478407e-02
 130   | 8.88812086e-01 | 1.33320461e-02
 131   | 8.88888422e-01 | 1.42924102e-02
 132   | 8.88929009e-01 | 1.47679462e-02
 133   | 8.88932620e-01 | 1.48036127e-02
 134   | 8.88902344e-01 | 1.44443958e-02
 135   | 8.88844414e-01 | 1.37334340e-02
 136   | 8.88767035e-01 | 1.27139729e-02
 137   | 8.88679262e-01 | 1.14329596e-02
 138   | 8.88589966e-01 | 9.94349352e-03
 139   | 8.88506936e-01 | 8.30438954e-03
 140   | 8.88436191e-01 | 6.57703903e-03
 141   | 8.88381583e-01 | 4.82159098e-03
 142   | 8.88344706e-01 | 3.09628750e-03
 143   | 8.88325079e-01 | 1.47658459e-03
 144   | 8.88320535e-01 | 5.82074165e-04
 145   | 8.88327710e-01 | 1.71331376e-03
 146   | 8.88342592e-01 | 2.92446689e-03
 147   | 8.88361058e-01 | 3.95563030e-03
 148   | 8.88379354e-01 | 4.76932705e-03
 149   | 8.88394489e-01 | 5.35212291e-03
 150   | 8.88404458e-01 | 5.70471099e-03
 151   | 8.88408319e-01 | 5.83863057e-03
 152   | 8.88406099e-01 | 5.77271100e-03
 153   | 8.88398604e-01 | 5.52971738e-03
 154   | 8.88387173e-01 | 5.13430072e-03
 155   | 8.88373416e-01 | 4.61257301e-03
 156   | 8.88358980e-01 | 3.99261755e-03
 157   | 8.88345334e-01 | 3.30481223e-03
 158   | 8.88333626e-01 | 2.58132437e-03
 159   | 8.88324585e-01 | 1.85552431e-03
 160   | 8.88318503e-01 | 1.16584087e-03
 161   | 8.88315283e-01 | 5.95886906e-04
 162   | 8.88314520e-01 | 5.14241990e-04
 163   | 8.88315608e-01 | 9.26403944e-04
 164   | 8.88317853e-01 | 1.37139055e-03
 165   | 8.88320560e-01 | 1.75400460e-03
 166   | 8.88323120e-01 | 2.05305643e-03
 167   | 8.88325063e-01 | 2.26150552e-03
 168   | 8.88326093e-01 | 2.37912693e-03
 169   | 8.88326093e-01 | 2.41070333e-03
 170   | 8.88325104e-01 | 2.36461883e-03
 171   | 8.88323290e-01 | 2.25150512e-03
 172   | 8.88320890e-01 | 2.08359495e-03
 173   | 8.88318175e-01 | 1.87566303e-03
 174   | 8.88315402e-01 | 1.64882038e-03
 175   | 8.88312773e-01 | 1.43992000e-03
 176   | 8.88310400e-01 | 1.31946195e-03
 177   | 8.88308249e-01 | 1.39862881e-03
 178   | 8.88306066e-01 | 1.77371659e-03
 179   | 8.88303215e-01 | 2.48768779e-03
 180   | 8.88298333e-01 | 3.60097901e-03
 181   | 8.88288567e-01 | 5.24926153e-03
 182   | 8.88267918e-01 | 7.66501209e-03
 183   | 8.88223654e-01 | 1.12043256e-02
 184   | 8.88128617e-01 | 1.63936076e-02
 185   | 8.87924946e-01 | 2.40008675e-02
 186   | 8.87490433e-01 | 3.51339373e-02
 187   | 8.86572376e-01 | 5.13580903e-02
 188   | 8.84669898e-01 | 7.47921359e-02
 189   | 8.80861635e-01 | 1.08047649e-01
 190   | 8.73642741e-01 | 1.53602653e-01
 191   | 8.60974324e-01 | 2.11588770e-01
 192   | 8.40904714e-01 | 2.74958038e-01
 193   | 8.12993137e-01 | 3.24509618e-01
 194   | 7.80080804e-01 | 3.31794436e-01
 195   | 7.49207338e-01 | 2.78514591e-01
 196   | 7.29515058e-01 | 2.01701286e-01
 197   | 7.24525362e-01 | 2.12332467e-01
 198   | 7.27123636e-01 | 2.85038832e-01
 199   | 7.28022424e-01 | 3.46841678e-01
 200   | 7.22361524e-01 | 3.92264285e-01
 201   | 7.08912431e-01 | 4.28696372e-01
 202   | 6.88017272e-01 | 4.59145447e-01
 203   | 6.60596849e-01 | 4.81064431e-01
 204   | 6.28011545e-01 | 4.86945015e-01
 205   | 5.92493214e-01 | 4.65721346e-01
 206   | 5.57667450e-01 | 4.07170014e-01
 207   | 5.28372373e-01 | 3.10111960e-01
 208   | 5.09270862e-01 | 1.95365517e-01
 209   | 5.02570389e-01 | 1.39384714e-01
 210   | 5.06343524e-01 | 2.03356111e-01
 211   | 5.15448649e-01 | 2.85946082e-01
 212   | 5.24608222e-01 | 3.43671996e-01
 213   | 5.30582849e-01 | 3.74091395e-01
 214   | 5.32298209e-01 | 3.82317812e-01
 215   | 5.30090600e-01 | 3.73830065e-01
 216   | 5.24974106e-01 | 3.53468232e-01
 217   | 5.18114178e-01 | 3.25365862e-01
 218   | 5.10502033e-01 | 2.92289832e-01
 219   | 5.02859162e-01 | 2.54924382e-01
 220   | 4.95750928e-01 | 2.12641596e-01
 221   | 4.89733768e-01 | 1.66339596e-01
 222   | 4.85335190e-01 | 1.22966833e-01
 223   | 4.82853950e-01 | 1.01178457e-01
 224   | 4.82149285e-01 | 1.16823420e-01
 225   | 4.82600578e-01 | 1.52074880e-01
 226   | 4.83297452e-01 | 1.85765912e-01
 227   | 4.83365844e-01 | 2.08684522e-01
 228   | 4.82255224e-01 | 2.17874605e-01
 229   | 4.79860410e-01 | 2.13465139e-01
 230   | 4.76464721e-01 | 1.97484320e-01
 231   | 4.72569017e-01 | 1.73392440e-01
 232   | 4.68690138e-01 | 1.45789252e-01
 233   | 4.65202003e-01 | 1.19942082e-01
 234   | 4.62267644e-01 | 1.00780733e-01
 235   | 4.59867626e-01 | 9.10378152e-02
 236   | 4.57883727e-01 | 8.97474507e-02
 237   | 4.56178741e-01 | 9.37249347e-02
 238   | 4.54635943e-01 | 1.00249922e-01
 239   | 4.53160051e-01 | 1.07616065e-01
 240   | 4.51664124e-01 | 1.14424431e-01
 241   | 4.50065556e-01 | 1.19207037e-01
 242   | 4.48299495e-01 | 1.20595864e-01
 243   | 4.46342193e-01 | 1.17697411e-01
 244   | 4.44228082e-01 | 1.10423122e-01
 245   | 4.42046354e-01 | 9.96997986e-02
 246   | 4.39913920e-01 | 8.75452532e-02
 247   | 4.37935231e-01 | 7.68875507e-02
 248   | 4.36167437e-01 | 7.06673181e-02
 249   | 4.34606769e-01 | 6.99566470e-02
 250   | 4.33200640e-01 | 7.29919111e-02
 251   | 4.31876708e-01 | 7.68675547e-02
 252   | 4.30573039e-01 | 7.94784391e-02
 253   | 4.29256102e-01 | 7.99732609e-02
 254   | 4.27922190e-01 | 7.84190322e-02
 255   | 4.26586912e-01 | 7.53409516e-02
 256   | 4.25271601e-01 | 7.13423471e-02
 257   | 4.23994024e-01 | 6.68874961e-02
 258   | 4.22765807e-01 | 6.22943155e-02
 259   | 4.21594153e-01 | 5.78931205e-02
 260   | 4.20483498e-01 | 5.41943039e-02
 261   | 4.19434389e-01 | 5.18601409e-02
 262   | 4.18440194e-01 | 5.13780497e-02
 263   | 4.17484621e-01 | 5.26589786e-02
 264   | 4.16542761e-01 | 5.50138917e-02
 265   | 4.15586036e-01 | 5.75613709e-02
 266   | 4.14588762e-01 | 5.96593199e-02
 267   | 4.13532929e-01 | 6.11014689e-02
 268   | 4.12408873e-01 | 6.20943050e-02
 269   | 4.11211898e-01 | 6.30932833e-02
 270   | 4.09936994e-01 | 6.45720988e-02
 271   | 4.08574390e-01 | 6.68229044e-02
 272   | 4.07107742e-01 | 6.98864558e-02
 273   | 4.05514969e-01 | 7.36261123e-02
 274   | 4.03770460e-01 | 7.78563730e-02
 275   | 4.01847116e-01 | 8.24277023e-02
 276   | 3.99717448e-01 | 8.72388319e-02
 277   | 3.97353955e-01 | 9.22073567e-02
 278   | 3.94729565e-01 | 9.72414038e-02
 279   | 3.91818762e-01 | 1.02234052e-01
 280   | 3.88599488e-01 | 1.07075418e-01
 281   | 3.85055413e-01 | 1.11664150e-01
 282   | 3.81178126e-01 | 1.15904373e-01
 283   | 3.76969057e-01 | 1.19687566e-01
 284   | 3.72441325e-01 | 1.22870701e-01
 285   | 3.67621771e-01 | 1.25265293e-01
 286   | 3.62553165e-01 | 1.26646919e-01
 287   | 3.57296070e-01 | 1.26785850e-01
 288   | 3.51929448e-01 | 1.25492332e-01
 289   | 3.46548920e-01 | 1.22667450e-01
 290   | 3.41261949e-01 | 1.18351252e-01
 291   | 3.36179808e-01 | 1.12761282e-01
 292   | 3.31407118e-01 | 1.06314321e-01
 293   | 3.27030485e-01 | 9.96205293e-02
 294   | 3.23108345e-01 | 9.34320286e-02
 295   | 3.19664107e-01 | 8.85232205e-02
 296   | 3.16684091e-01 | 8.54994738e-02
 297   | 3.14120727e-01 | 8.45971960e-02
 298   | 3.11900271e-01 | 8.56037872e-02
 299   | 3.09933341e-01 | 8.79693001e-02
 300   | 3.08126182e-01 | 9.10254734e-02
 301   | 3.06390747e-01 | 9.41697707e-02
 302   | 3.04652278e-01 | 9.69524876e-02
 303   | 3.02853857e-01 | 9.90871109e-02
 304   | 3.00958045e-01 | 1.00424069e-01
 305   | 2.98946171e-01 | 1.00915426e-01
 306   | 2.96816005e-01 | 1.00583456e-01
 307   | 2.94578523e-01 | 9.94973018e-02
 308   | 2.92254300e-01 | 9.77576330e-02
 309   | 2.89869910e-01 | 9.54871920e-02
 310   | 2.87454586e-01 | 9.28243761e-02
 311   | 2.85037274e-01 | 8.99171641e-02
 312   | 2.82644222e-01 | 8.69156089e-02
 313   | 2.80297184e-01 | 8.39624505e-02
 314   | 2.78012309e-01 | 8.11827662e-02
 315   | 2.75799728e-01 | 7.86744870e-02
 316   | 2.73663745e-01 | 7.65017663e-02
 317   | 2.71603544e-01 | 7.46925324e-02
 318   | 2.69614213e-01 | 7.32404435e-02
 319   | 2.67687934e-01 | 7.21104328e-02
 320   | 2.65815199e-01 | 7.12465068e-02
 321   | 2.63985924e-01 | 7.05804752e-02
 322   | 2.62190411e-01 | 7.00405466e-02
 323   | 2.60420097e-01 | 6.95589546e-02
 324   | 2.58668074e-01 | 6.90779196e-02
 325   | 2.56929364e-01 | 6.85534525e-02
 326   | 2.55200970e-01 | 6.79568396e-02
 327   | 2.53481740e-01 | 6.72740874e-02
 328   | 2.51772078e-01 | 6.65039605e-02
 329   | 2.50073577e-01 | 6.56553735e-02
 330   | 2.48388615e-01 | 6.47447593e-02
 331   | 2.46719966e-01 | 6.37937199e-02
 332   | 2.45070438e-01 | 6.28269649e-02
 333   | 2.43442581e-01 | 6.18703895e-02
 334   | 2.41838447e-01 | 6.09491810e-02
 335   | 2.40259435e-01 | 6.00860005e-02
 336   | 2.38706202e-01 | 5.92994240e-02
 337   | 2.37178644e-01 | 5.86028560e-02
 338   | 2.35675944e-01 | 5.80040398e-02
 339   | 2.34196661e-01 | 5.75051466e-02
 340   | 2.32738855e-01 | 5.71033249e-02
 341   | 2.31300229e-01 | 5.67915630e-02
 342   | 2.29878270e-01 | 5.65597432e-02
 343   | 2.28470386e-01 | 5.63957979e-02
 344   | 2.27074026e-01 | 5.62868786e-02
 345   | 2.25686782e-01 | 5.62204320e-02
 346   | 2.24306459e-01 | 5.61850767e-02
 347   | 2.22931125e-01 | 5.61712016e-02
 348   | 2.21559137e-01 | 5.61712686e-02
 349   | 2.20189139e-01 | 5.61798544e-02
 350   | 2.18820044e-01 | 5.61934978e-02
 351   | 2.17451008e-01 | 5.62104183e-02
 352   | 2.16081389e-01 | 5.62301522e-02
 353   | 2.14710705e-01 | 5.62531449e-02
 354   | 2.13338591e-01 | 5.62803355e-02
 355   | 2.11964763e-01 | 5.63127806e-02
 356   | 2.10588982e-01 | 5.63513633e-02
 357   | 2.09211033e-01 | 5.63966171e-02
 358   | 2.07830705e-01 | 5.64486666e-02
 359   | 2.06447787e-01 | 5.65072587e-02
 360   | 2.05062061e-01 | 5.65718475e-02
 361   | 2.03673305e-01 | 5.66416985e-02
 362   | 2.02281298e-01 | 5.67159963e-02
 363   | 2.00885827e-01 | 5.67939487e-02
 364   | 1.99486688e-01 | 5.68748880e-02
 365   | 1.98083694e-01 | 5.69583602e-02
 366   | 1.96676679e-01 | 5.70441914e-02
 367   | 1.95265494e-01 | 5.71325149e-02
 368   | 1.93850008e-01 | 5.72237551e-02
 369   | 1.92430102e-01 | 5.73185709e-02
 370   | 1.91005665e-01 | 5.74177728e-02
 371   | 1.89576585e-01 | 5.75222304e-02
 372   | 1.88142743e-01 | 5.76327816e-02
 373   | 1.86704012e-01 | 5.77501527e-02
 374   | 1.85260248e-01 | 5.78748917e-02
 375   | 1.83811289e-01 | 5.80073185e-02
 376   | 1.82356954e-01 | 5.81474954e-02
 377   | 1.80897048e-01 | 5.82952206e-02
 378   | 1.79431356e-01 | 5.84500468e-02
 379   | 1.77959653e-01 | 5.86113217e-02
 380   | 1.76481708e-01 | 5.87782425e-02
 381   | 1.74997282e-01 | 5.89499177e-02
 382   | 1.73506139e-01 | 5.91254274e-02
 383   | 1.72008044e-01 | 5.93038760e-02
 384   | 1.70502771e-01 | 5.94844345e-02
 385   | 1.68990098e-01 | 5.96663694e-02
 386   | 1.67469816e-01 | 5.98490584e-02
 387   | 1.65941724e-01 | 6.00319920e-02
 388   | 1.64405634e-01 | 6.02147640e-02
 389   | 1.62861366e-01 | 6.03970521e-02
 390   | 1.61308754e-01 | 6.05785945e-02
 391   | 1.59747640e-01 | 6.07591652e-02
 392   | 1.58177880e-01 | 6.09385521e-02
 393   | 1.56599342e-01 | 6.11165404e-02
 394   | 1.55011906e-01 | 6.12929014e-02
 395   | 1.53415469e-01 | 6.14673880e-02
 396   | 1.51809940e-01 | 6.16397347e-02
 397   | 1.50195250e-01 | 6.18096618e-02
 398   | 1.48571346e-01 | 6.19768808e-02
 399   | 1.46938197e-01 | 6.21410992e-02
 400   | 1.45295791e-01 | 6.23020231e-02
 401   | 1.43644144e-01 | 6.24593554e-02
 402   | 1.41983292e-01 | 6.26127904e-02
 403   | 1.40313298e-01 | 6.27620053e-02
 404   | 1.38634252e-01 | 6.29066511e-02
 405   | 1.36946269e-01 | 6.30463427e-02
 406   | 1.35249493e-01 | 6.31806536e-02
 407   | 1.33544097e-01 | 6.33091124e-02
 408   | 1.31830283e-01 | 6.34312044e-02
 409   | 1.30108283e-01 | 6.35463773e-02
 410   | 1.28378359e-01 | 6.36540502e-02
 411   | 1.26640806e-01 | 6.37536243e-02
 412   | 1.24895951e-01 | 6.38444957e-02
 413   | 1.23144153e-01 | 6.39260659e-02
 414   | 1.21385805e-01 | 6.39977515e-02
 415   | 1.19621332e-01 | 6.40589909e-02
 416   | 1.17851193e-01 | 6.41092476e-02
 417   | 1.16075881e-01 | 6.41480112e-02
 418   | 1.14295919e-01 | 6.41747966e-02
 419   | 1.12511864e-01 | 6.41891416e-02
 420   | 1.10724304e-01 | 6.41906043e-02
 421   | 1.08933856e-01 | 6.41787616e-02
 422   | 1.07141166e-01 | 6.41532075e-02
 423   | 1.05346909e-01 | 6.41135530e-02
 424   | 1.03551786e-01 | 6.40594263e-02
 425   | 1.01756523e-01 | 6.39904737e-02
 426   | 9.99618699e-02 | 6.39063606e-02
 427   | 9.81685981e-02 | 6.38067717e-02
 428   | 9.63775000e-02 | 6.36914114e-02
 429   | 9.45893867e-02 | 6.35600029e-02
 430   | 9.28050864e-02 | 6.34122873e-02
 431   | 9.10254424e-02 | 6.32480227e-02
 432   | 8.92513114e-02 | 6.30669833e-02
 433   | 8.74835614e-02 | 6.28689588e-02
 434   | 8.57230700e-02 | 6.26537545e-02
 435   | 8.39707220e-02 | 6.24211925e-02
 436   | 8.22274076e-02 | 6.21711132e-02
 437   | 8.04940200e-02 | 6.19033771e-02
 438   | 7.87714537e-02 | 6.16178670e-02
 439   | 7.70606022e-02 | 6.13144909e-02
 440   | 7.53623553e-02 | 6.09931837e-02
 441   | 7.36775978e-02 | 6.06539095e-02
 442   | 7.20072065e-02 | 6.02966633e-02
 443   | 7.03520485e-02 | 5.99214728e-02
 444   | 6.87129785e-02 | 5.95283999e-02
 445   | 6.70908368e-02 | 5.91175427e-02
 446   | 6.54864471e-02 | 5.86890365e-02
 447   | 6.39006137e-02 | 5.82430560e-02
 448   | 6.23341199e-02 | 5.77798169e-02
 449   | 6.07877250e-02 | 5.72995773e-02
 450   | 5.92621628e-02 | 5.68026392e-02
 451   | 5.77581387e-02 | 5.62893496e-02
 452   | 5.62763280e-02 | 5.57601009e-02
 453   | 5.48173735e-02 | 5.52153314e-02
 454   | 5.33818835e-02 | 5.46555249e-02
 455   | 5.19704302e-02 | 5.40812108e-02
 456   | 5.05835472e-02 | 5.34929630e-02
 457   | 4.92217284e-02 | 5.28913996e-02
 458   | 4.78854259e-02 | 5.22771817e-02
 459   | 4.65750492e-02 | 5.16510126e-02
 460   | 4.52909630e-02 | 5.10136366e-02
 461   | 4.40334868e-02 | 5.03658376e-02
 462   | 4.28028939e-02 | 4.97084370e-02
 463   | 4.15994102e-02 | 4.90422920e-02
 464   | 4.04232143e-02 | 4.83682920e-02
 465   | 3.92744367e-02 | 4.76873558e-02
 466   | 3.81531600e-02 | 4.70004276e-02
 467   | 3.70594189e-02 | 4.63084725e-02
 468   | 3.59932007e-02 | 4.56124722e-02
 469   | 3.49544460e-02 | 4.49134197e-02
 470   | 3.39430492e-02 | 4.42123147e-02
 471   | 3.29588600e-02 | 4.35101583e-02
 472   | 3.20016845e-02 | 4.28079481e-02
 473   | 3.10712865e-02 | 4.21066729e-02
 474   | 3.01673896e-02 | 4.14073080e-02
 475   | 2.92896788e-02 | 4.07108099e-02
 476   | 2.84378026e-02 | 4.00181116e-02
 477   | 2.76113754e-02 | 3.93301179e-02
 478   | 2.68099795e-02 | 3.86477005e-02
 479   | 2.60331678e-02 | 3.79716937e-02
 480   | 2.52804663e-02 | 3.73028904e-02
 481   | 2.45513765e-02 | 3.66420382e-02
 482   | 2.38453783e-02 | 3.59898364e-02
 483   | 2.31619327e-02 | 3.53469328e-02
 484   | 2.25004841e-02 | 3.47139217e-02
 485   | 2.18604636e-02 | 3.40913423e-02
 486   | 2.12412909e-02 | 3.34796768e-02
 487   | 2.06423774e-02 | 3.28793504e-02
 488   | 2.00631285e-02 | 3.22907304e-02
 489   | 1.95029460e-02 | 3.17141267e-02
 490   | 1.89612305e-02 | 3.11497922e-02
 491   | 1.84373834e-02 | 3.05979237e-02
 492   | 1.79308092e-02 | 3.00586636e-02
 493   | 1.74409172e-02 | 2.95321014e-02
 494   | 1.69671234e-02 | 2.90182759e-02
 495   | 1.65088520e-02 | 2.85171773e-02
 496   | 1.60655372e-02 | 2.80287505e-02
 497   | 1.56366240e-02 | 2.75528974e-02
 498   | 1.52215700e-02 | 2.70894805e-02
 499   | 1.48198458e-02 | 2.66383258e-02
 500   | 1.44309364e-02 | 2.61992260e-02
 501   | 1.40543416e-02 | 2.57719445e-02
 502   | 1.36895767e-02 | 2.53562181e-02
 503   | 1.33361730e-02 | 2.49517607e-02
 504   | 1.29936781e-02 | 2.45582668e-02
 505   | 1.26616561e-02 | 2.41754146e-02
 506   | 1.23396878e-02 | 2.38028691e-02
 507   | 1.20273708e-02 | 2.34402850e-02
 508   | 1.17243189e-02 | 2.30873101e-02
 509   | 1.14301628e-02 | 2.27435872e-02
 510   | 1.11445491e-02 | 2.24087571e-02
 511   | 1.08671406e-02 | 2.20824609e-02
 512   | 1.05976154e-02 | 2.17643415e-02
 513   | 1.03356670e-02 | 2.14540461e-02
 514   | 1.00810036e-02 | 2.11512275e-02
 515   | 9.83334758e-03 | 2.08555458e-02
 516   | 9.59243525e-03 | 2.05666692e-02
 517   | 9.35801610e-03 | 2.02842761e-02
 518   | 9.12985236e-03 | 2.00080550e-02
 519   | 8.90771844e-03 | 1.97377059e-02
 520   | 8.69140040e-03 | 1.94729410e-02
 521   | 8.48069539e-03 | 1.92134848e-02
 522   | 8.27541107e-03 | 1.89590748e-02
 523   | 8.07536513e-03 | 1.87094615e-02
 524   | 7.88038470e-03 | 1.84644085e-02
 525   | 7.69030584e-03 | 1.82236926e-02
 526   | 7.50497305e-03 | 1.79871038e-02
 527   | 7.32423877e-03 | 1.77544447e-02
 528   | 7.14796290e-03 | 1.75255307e-02
 529   | 6.97601231e-03 | 1.73001896e-02
 530   | 6.80826046e-03 | 1.70782608e-02
 531   | 6.64458692e-03 | 1.68595956e-02
 532   | 6.48487702e-03 | 1.66440560e-02
 533   | 6.32902140e-03 | 1.64315150e-02
 534   | 6.17691572e-03 | 1.62218555e-02
 535   | 6.02846028e-03 | 1.60149699e-02
 536   | 5.88355971e-03 | 1.58107598e-02
 537   | 5.74212264e-03 | 1.56091352e-02
 538   | 5.60406146e-03 | 1.54100143e-02
 539   | 5.46929203e-03 | 1.52133224e-02
