corner_terms_flags [[ True  True False False]
 [ True False  True False]
 [False  True False  True]
 [False False  True  True]]
corner_terms_flags [[ True  True False False]
 [ True False  True False]
 [False  True False  True]
 [False False  True  True]]
single_qubit_flags [[ True False False False]
 [False  True False False]
 [False False  True False]
 [False False False  True]]
plaquette_terms_flags [[ 1 -1 -1  1]]
QOC is saving this optimization run to ./out/00000_hamil_500_2_2_2.h5.
iter   |   total error  |    grads_l2   
  51   | 9.45058636e-01 | 3.49968449e-03
  52   | 9.45051543e-01 | 2.06630261e-03
  53   | 9.45047985e-01 | 5.56392219e-04
  54   | 9.45048491e-01 | 9.86920088e-04
  55   | 9.45051764e-01 | 2.18870326e-03
  56   | 9.45055529e-01 | 3.02956794e-03
  57   | 9.45057694e-01 | 3.43021596e-03
  58   | 9.45057252e-01 | 3.37868602e-03
  59   | 9.45054557e-01 | 2.92070596e-03
  60   | 9.45050943e-01 | 2.15108740e-03
  61   | 9.45047953e-01 | 1.20844392e-03
  62   | 9.45046593e-01 | 4.18457690e-04
  63   | 9.45046944e-01 | 9.32547733e-04
  64   | 9.45048270e-01 | 1.64771132e-03
  65   | 9.45049493e-01 | 2.12002736e-03
  66   | 9.45049759e-01 | 2.29019286e-03
  67   | 9.45048803e-01 | 2.16233218e-03
  68   | 9.45046978e-01 | 1.78838968e-03
  69   | 9.45044977e-01 | 1.26953387e-03
  70   | 9.45043430e-01 | 8.04312496e-04
  71   | 9.45042600e-01 | 7.85838438e-04
  72   | 9.45042298e-01 | 1.15417087e-03
  73   | 9.45042050e-01 | 1.50762689e-03
  74   | 9.45041363e-01 | 1.70616269e-03
  75   | 9.45039974e-01 | 1.72526150e-03
  76   | 9.45037923e-01 | 1.59831698e-03
  77   | 9.45035472e-01 | 1.40846547e-03
  78   | 9.45032907e-01 | 1.28078870e-03
  79   | 9.45030364e-01 | 1.31854480e-03
  80   | 9.45027755e-01 | 1.49897998e-03
  81   | 9.45024816e-01 | 1.71728401e-03
  82   | 9.45021241e-01 | 1.89531254e-03
  83   | 9.45016804e-01 | 2.00806460e-03
  84   | 9.45011414e-01 | 2.07316525e-03
  85   | 9.45005076e-01 | 2.13357113e-03
  86   | 9.44997799e-01 | 2.23339743e-03
  87   | 9.44989499e-01 | 2.39329399e-03
  88   | 9.44979957e-01 | 2.60340987e-03
  89   | 9.44968836e-01 | 2.83847280e-03
  90   | 9.44955741e-01 | 3.07770326e-03
  91   | 9.44940274e-01 | 3.31516781e-03
  92   | 9.44922047e-01 | 3.55916746e-03
  93   | 9.44900651e-01 | 3.82482813e-03
  94   | 9.44875598e-01 | 4.12519539e-03
  95   | 9.44846255e-01 | 4.46585475e-03
  96   | 9.44811812e-01 | 4.84538190e-03
  97   | 9.44771277e-01 | 5.25987413e-03
  98   | 9.44723472e-01 | 5.70777789e-03
  99   | 9.44667030e-01 | 6.19224339e-03
 100   | 9.44600353e-01 | 6.72051499e-03
 101   | 9.44521544e-01 | 7.30162128e-03
 102   | 9.44428311e-01 | 7.94419680e-03
 103   | 9.44317865e-01 | 8.65570637e-03
 104   | 9.44186811e-01 | 9.44320901e-03
 105   | 9.44031031e-01 | 1.03148826e-02
 106   | 9.43845532e-01 | 1.12813327e-02
 107   | 9.43624257e-01 | 1.23561419e-02
 108   | 9.43359827e-01 | 1.35557276e-02
 109   | 9.43043216e-01 | 1.48989539e-02
 110   | 9.42663363e-01 | 1.64069219e-02
 111   | 9.42206706e-01 | 1.81030522e-02
 112   | 9.41656656e-01 | 2.00132139e-02
 113   | 9.40993007e-01 | 2.21654342e-02
 114   | 9.40191332e-01 | 2.45886839e-02
 115   | 9.39222436e-01 | 2.73102903e-02
 116   | 9.38052017e-01 | 3.03515736e-02
 117   | 9.36640789e-01 | 3.37213099e-02
 118   | 9.34945401e-01 | 3.74067081e-02
 119   | 9.32920586e-01 | 4.13619163e-02
 120   | 9.30522957e-01 | 4.54948094e-02
 121   | 9.27716750e-01 | 4.96539385e-02
 122   | 9.24481465e-01 | 5.36187809e-02
 123   | 9.20820857e-01 | 5.70973138e-02
 124   | 9.16772159e-01 | 5.97349145e-02
 125   | 9.12413874e-01 | 6.11373675e-02
 126   | 9.07870198e-01 | 6.09084978e-02
 127   | 9.03310050e-01 | 5.87001210e-02
 128   | 8.98938918e-01 | 5.42691193e-02
 129   | 8.94982246e-01 | 4.75338951e-02
 130   | 8.91660156e-01 | 3.86205527e-02
 131   | 8.89155069e-01 | 2.78886025e-02
 132   | 8.87576578e-01 | 1.59307369e-02
 133   | 8.86931492e-01 | 3.69087089e-03
 134   | 8.87109981e-01 | 8.87475989e-03
 135   | 8.87898223e-01 | 1.98209883e-02
 136   | 8.89020050e-01 | 2.90985406e-02
 137   | 8.90195679e-01 | 3.63317460e-02
 138   | 8.91195236e-01 | 4.14340168e-02
 139   | 8.91869067e-01 | 4.45008708e-02
 140   | 8.92152038e-01 | 4.57139585e-02
 141   | 8.92050540e-01 | 4.52763665e-02
 142   | 8.91622635e-01 | 4.33885285e-02
 143   | 8.90957806e-01 | 4.02518781e-02
 144   | 8.90158923e-01 | 3.60817528e-02
 145   | 8.89327148e-01 | 3.11157101e-02
 146   | 8.88550070e-01 | 2.56107268e-02
 147   | 8.87893491e-01 | 1.98295481e-02
 148   | 8.87397251e-01 | 1.40220576e-02
 149   | 8.87075131e-01 | 8.41294271e-03
 150   | 8.86918205e-01 | 3.24673170e-03
 151   | 8.86900496e-01 | 2.04245429e-03
 152   | 8.86985601e-01 | 6.04097209e-03
 153   | 8.87133187e-01 | 9.56377567e-03
 154   | 8.87304593e-01 | 1.24180483e-02
 155   | 8.87467071e-01 | 1.45794865e-02
 156   | 8.87596398e-01 | 1.60641310e-02
 157   | 8.87677826e-01 | 1.69141117e-02
 158   | 8.87705618e-01 | 1.71859400e-02
 159   | 8.87681642e-01 | 1.69395715e-02
 160   | 8.87613524e-01 | 1.62320148e-02
 161   | 8.87512722e-01 | 1.51174378e-02
 162   | 8.87392676e-01 | 1.36520631e-02
 163   | 8.87267087e-01 | 1.18996286e-02
 164   | 8.87148382e-01 | 9.93344383e-03
 165   | 8.87046460e-01 | 7.83369344e-03
 166   | 8.86967877e-01 | 5.68204759e-03
 167   | 8.86915553e-01 | 3.55939016e-03
 168   | 8.86888989e-01 | 1.57521664e-03
 169   | 8.86884870e-01 | 8.15124601e-04
 170   | 8.86897896e-01 | 2.32877332e-03
 171   | 8.86921710e-01 | 3.80652913e-03
 172   | 8.86949824e-01 | 5.04062883e-03
 173   | 8.86976443e-01 | 5.98888165e-03
 174   | 8.86997105e-01 | 6.63568325e-03
 175   | 8.87009050e-01 | 6.98412142e-03
 176   | 8.87011280e-01 | 7.05215522e-03
 177   | 8.87004352e-01 | 6.86757461e-03
 178   | 8.86989999e-01 | 6.46316063e-03
 179   | 8.86970673e-01 | 5.87386269e-03
 180   | 8.86949092e-01 | 5.13639138e-03
 181   | 8.86927842e-01 | 4.29001635e-03
 182   | 8.86909058e-01 | 3.37684858e-03
 183   | 8.86894214e-01 | 2.44100110e-03
 184   | 8.86884035e-01 | 1.52952886e-03
 185   | 8.86878531e-01 | 7.20766295e-04
 186   | 8.86877135e-01 | 4.98515989e-04
 187   | 8.86878887e-01 | 1.07007631e-03
 188   | 8.86882633e-01 | 1.66574650e-03
 189   | 8.86887204e-01 | 2.16897217e-03
 190   | 8.86891563e-01 | 2.55803575e-03
 191   | 8.86894912e-01 | 2.82524767e-03
 192   | 8.86896752e-01 | 2.97042796e-03
 193   | 8.86896895e-01 | 2.99988269e-03
 194   | 8.86895434e-01 | 2.92519073e-03
 195   | 8.86892668e-01 | 2.76156397e-03
 196   | 8.86889025e-01 | 2.52703798e-03
 197   | 8.86884968e-01 | 2.24450237e-03
 198   | 8.86880919e-01 | 1.94996062e-03
 199   | 8.86877179e-01 | 1.71345472e-03
 200   | 8.86873844e-01 | 1.66958922e-03
 201   | 8.86870686e-01 | 1.98572131e-03
 202   | 8.86866923e-01 | 2.75006819e-03
 203   | 8.86860750e-01 | 4.01660185e-03
 204   | 8.86848286e-01 | 5.92509327e-03
 205   | 8.86821234e-01 | 8.74495336e-03
 206   | 8.86761746e-01 | 1.29051415e-02
 207   | 8.86631250e-01 | 1.90488899e-02
 208   | 8.86346601e-01 | 2.81204011e-02
 209   | 8.85730935e-01 | 4.14825526e-02
 210   | 8.84419361e-01 | 6.10463635e-02
 211   | 8.81701567e-01 | 8.93372468e-02
 212   | 8.76321782e-01 | 1.29260519e-01
 213   | 8.66363272e-01 | 1.82838297e-01
 214   | 8.49529968e-01 | 2.47423267e-01
 215   | 8.24265097e-01 | 3.09325267e-01
 216   | 7.91717302e-01 | 3.41225216e-01
 217   | 7.57522688e-01 | 3.14772349e-01
 218   | 7.31248529e-01 | 2.39309084e-01
 219   | 7.19786487e-01 | 2.14094545e-01
 220   | 7.18549885e-01 | 2.81474130e-01
 221   | 7.17100262e-01 | 3.57638433e-01
 222   | 7.08685863e-01 | 4.18355308e-01
 223   | 6.91259198e-01 | 4.65614342e-01
 224   | 6.65347455e-01 | 4.98162612e-01
 225   | 6.32909261e-01 | 5.08887733e-01
 226   | 5.97088325e-01 | 4.88293651e-01
 227   | 5.62138435e-01 | 4.30207040e-01
 228   | 5.32877252e-01 | 3.39048645e-01
 229   | 5.13364407e-01 | 2.38318300e-01
 230   | 5.05201611e-01 | 1.81565288e-01
 231   | 5.06610858e-01 | 2.09868536e-01
 232   | 5.13412551e-01 | 2.71356478e-01
 233   | 5.21252426e-01 | 3.22914463e-01
 234   | 5.27155061e-01 | 3.55115782e-01
 235   | 5.29758162e-01 | 3.69196657e-01
 236   | 5.28855719e-01 | 3.68559523e-01
 237   | 5.24861412e-01 | 3.56166709e-01
 238   | 5.18451031e-01 | 3.33443573e-01
 239   | 5.10440304e-01 | 3.00087993e-01
 240   | 5.01819245e-01 | 2.55232408e-01
 241   | 4.93749483e-01 | 1.99878982e-01
 242   | 4.87360681e-01 | 1.40359355e-01
 243   | 4.83379920e-01 | 9.56250514e-02
 244   | 4.81817507e-01 | 9.86896877e-02
 245   | 4.81950439e-01 | 1.36689636e-01
 246   | 4.82655016e-01 | 1.75094002e-01
 247   | 4.82882219e-01 | 2.01561072e-01
 248   | 4.81997476e-01 | 2.13636943e-01
 249   | 4.79866063e-01 | 2.12412502e-01
 250   | 4.76738992e-01 | 2.00585808e-01
 251   | 4.73050864e-01 | 1.81642976e-01
 252   | 4.69228404e-01 | 1.59201800e-01
 253   | 4.65578356e-01 | 1.36357443e-01
 254   | 4.62273409e-01 | 1.15443776e-01
 255   | 4.59395281e-01 | 9.86259476e-02
 256   | 4.56972426e-01 | 8.87096733e-02
 257   | 4.54982632e-01 | 8.80799631e-02
 258   | 4.53336861e-01 | 9.56186398e-02
 259   | 4.51878568e-01 | 1.06717118e-01
 260   | 4.50418107e-01 | 1.16559782e-01
 261   | 4.48793006e-01 | 1.21984457e-01
 262   | 4.46923706e-01 | 1.21692114e-01
 263   | 4.44834913e-01 | 1.16007139e-01
 264   | 4.42632783e-01 | 1.06548034e-01
 265   | 4.40452361e-01 | 9.57858503e-02
 266   | 4.38403188e-01 | 8.63546130e-02
 267   | 4.36538180e-01 | 8.00625803e-02
 268   | 4.34855060e-01 | 7.71070807e-02
 269   | 4.33320502e-01 | 7.63736069e-02
 270   | 4.31896943e-01 | 7.65651495e-02
 271   | 4.30556634e-01 | 7.69112869e-02
 272   | 4.29280976e-01 | 7.70589150e-02
 273   | 4.28053963e-01 | 7.66542867e-02
 274   | 4.26859949e-01 | 7.51354261e-02
 275   | 4.25689250e-01 | 7.18779764e-02
 276   | 4.24546703e-01 | 6.65201182e-02
 277   | 4.23454927e-01 | 5.92386254e-02
 278   | 4.22447656e-01 | 5.08720617e-02
 279   | 4.21555790e-01 | 4.28763536e-02
 280   | 4.20793914e-01 | 3.70010812e-02
 281   | 4.20154663e-01 | 3.43822918e-02
 282   | 4.19613322e-01 | 3.45076020e-02
 283   | 4.19139043e-01 | 3.56943118e-02
 284   | 4.18706074e-01 | 3.65053840e-02
 285   | 4.18299782e-01 | 3.62870497e-02
 286   | 4.17916287e-01 | 3.49654392e-02
 287   | 4.17558200e-01 | 3.27266422e-02
 288   | 4.17230005e-01 | 2.98060138e-02
 289   | 4.16935345e-01 | 2.64361066e-02
 290   | 4.16676266e-01 | 2.29356800e-02
 291   | 4.16453141e-01 | 1.98576180e-02
 292   | 4.16264217e-01 | 1.80027089e-02
 293   | 4.16104797e-01 | 1.79674629e-02
 294   | 4.15966926e-01 | 1.94768754e-02
 295   | 4.15840344e-01 | 2.16110922e-02
 296   | 4.15714537e-01 | 2.35614430e-02
 297   | 4.15580911e-01 | 2.49315566e-02
 298   | 4.15433972e-01 | 2.56925621e-02
 299   | 4.15271078e-01 | 2.60539208e-02
 300   | 4.15091131e-01 | 2.63198360e-02
 301   | 4.14893104e-01 | 2.67612915e-02
 302   | 4.14675076e-01 | 2.75447207e-02
 303   | 4.14433949e-01 | 2.87354591e-02
 304   | 4.14165512e-01 | 3.03404962e-02
 305   | 4.13864470e-01 | 3.23370818e-02
 306   | 4.13524297e-01 | 3.46728279e-02
 307   | 4.13137094e-01 | 3.72631869e-02
 308   | 4.12693671e-01 | 4.00103853e-02
 309   | 4.12183916e-01 | 4.28398658e-02
 310   | 4.11597203e-01 | 4.57315067e-02
 311   | 4.10922541e-01 | 4.87261487e-02
 312   | 4.10148244e-01 | 5.19041937e-02
 313   | 4.09261237e-01 | 5.53494619e-02
 314   | 4.08246273e-01 | 5.91186281e-02
 315   | 4.07085380e-01 | 6.32303075e-02
 316   | 4.05757676e-01 | 6.76733469e-02
 317   | 4.04239507e-01 | 7.24226701e-02
 318   | 4.02504754e-01 | 7.74503380e-02
 319   | 4.00525218e-01 | 8.27265900e-02
 320   | 3.98271112e-01 | 8.82130998e-02
 321   | 3.95711838e-01 | 9.38536684e-02
 322   | 3.92817231e-01 | 9.95660957e-02
 323   | 3.89559467e-01 | 1.05235938e-01
 324   | 3.85915722e-01 | 1.10711169e-01
 325   | 3.81871663e-01 | 1.15797367e-01
 326   | 3.77425701e-01 | 1.20255044e-01
 327   | 3.72593848e-01 | 1.23802585e-01
 328   | 3.67414664e-01 | 1.26129063e-01
 329   | 3.61953482e-01 | 1.26920657e-01
 330   | 3.56304634e-01 | 1.25902891e-01
 331   | 3.50590242e-01 | 1.22898500e-01
 332   | 3.44954225e-01 | 1.17897498e-01
 333   | 3.39550901e-01 | 1.11132050e-01
 334   | 3.34528818e-01 | 1.03143373e-01
 335   | 3.30012057e-01 | 9.48175644e-02
 336   | 3.26082671e-01 | 8.73426531e-02
 337   | 3.22768445e-01 | 8.20013369e-02
 338   | 3.20039303e-01 | 7.97421281e-02
 339   | 3.17813521e-01 | 8.07172595e-02
 340   | 3.15972156e-01 | 8.42221996e-02
 341   | 3.14377985e-01 | 8.91272374e-02
 342   | 3.12894516e-01 | 9.43661249e-02
 343   | 3.11401446e-01 | 9.91667640e-02
 344   | 3.09804664e-01 | 1.03064574e-01
 345   | 3.08040624e-01 | 1.05832284e-01
 346   | 3.06076110e-01 | 1.07403094e-01
 347   | 3.03904849e-01 | 1.07812306e-01
 348   | 3.01542339e-01 | 1.07159727e-01
 349   | 2.99019938e-01 | 1.05587850e-01
 350   | 2.96378878e-01 | 1.03269480e-01
 351   | 2.93664679e-01 | 1.00399193e-01
 352   | 2.90922238e-01 | 9.71845115e-02
 353   | 2.88191855e-01 | 9.38344344e-02
 354   | 2.85506362e-01 | 9.05448811e-02
 355   | 2.82889450e-01 | 8.74825233e-02
 356   | 2.80355209e-01 | 8.47700333e-02
 357   | 2.77908720e-01 | 8.24763968e-02
 358   | 2.75547480e-01 | 8.06150690e-02
 359   | 2.73263350e-01 | 7.91504948e-02
 360   | 2.71044702e-01 | 7.80109237e-02
 361   | 2.68878501e-01 | 7.71039088e-02
 362   | 2.66752114e-01 | 7.63310483e-02
 363   | 2.64654719e-01 | 7.55998722e-02
 364   | 2.62578262e-01 | 7.48322210e-02
 365   | 2.60517951e-01 | 7.39693204e-02
 366   | 2.58472322e-01 | 7.29739882e-02
 367   | 2.56442953e-01 | 7.18303966e-02
 368   | 2.54433886e-01 | 7.05418389e-02
 369   | 2.52450888e-01 | 6.91270948e-02
 370   | 2.50500643e-01 | 6.76161138e-02
 371   | 2.48589966e-01 | 6.60457091e-02
 372   | 2.46725129e-01 | 6.44557153e-02
 373   | 2.44911329e-01 | 6.28857410e-02
 374   | 2.43152328e-01 | 6.13724094e-02
 375   | 2.41450263e-01 | 5.99469514e-02
 376   | 2.39805609e-01 | 5.86331910e-02
 377   | 2.38217288e-01 | 5.74461752e-02
 378   | 2.36682872e-01 | 5.63917724e-02
 379   | 2.35198877e-01 | 5.54674065e-02
 380   | 2.33761082e-01 | 5.46637895e-02
 381   | 2.32364852e-01 | 5.39672389e-02
 382   | 2.31005435e-01 | 5.33620701e-02
 383   | 2.29678200e-01 | 5.28326528e-02
 384   | 2.28378822e-01 | 5.23649249e-02
 385   | 2.27103390e-01 | 5.19473392e-02
 386   | 2.25848472e-01 | 5.15713164e-02
 387   | 2.24611114e-01 | 5.12312912e-02
 388   | 2.23388814e-01 | 5.09244303e-02
 389   | 2.22179463e-01 | 5.06500921e-02
 390   | 2.20981273e-01 | 5.04091099e-02
 391   | 2.19792707e-01 | 5.02029994e-02
 392   | 2.18612402e-01 | 5.00331912e-02
 393   | 2.17439118e-01 | 4.99003816e-02
 394   | 2.16271691e-01 | 4.98040684e-02
 395   | 2.15109006e-01 | 4.97423181e-02
 396   | 2.13949991e-01 | 4.97117731e-02
 397   | 2.12793613e-01 | 4.97078786e-02
 398   | 2.11638898e-01 | 4.97252725e-02
 399   | 2.10484948e-01 | 4.97582605e-02
 400   | 2.09330955e-01 | 4.98012976e-02
 401   | 2.08176224e-01 | 4.98494131e-02
 402   | 2.07020179e-01 | 4.98985454e-02
 403   | 2.05862368e-01 | 4.99457739e-02
 404   | 2.04702457e-01 | 4.99894441e-02
 405   | 2.03540222e-01 | 5.00291849e-02
 406   | 2.02375522e-01 | 5.00658141e-02
 407   | 2.01208286e-01 | 5.01011371e-02
 408   | 2.00038480e-01 | 5.01376587e-02
 409   | 1.98866084e-01 | 5.01782471e-02
 410   | 1.97691067e-01 | 5.02257949e-02
 411   | 1.96513371e-01 | 5.02829219e-02
 412   | 1.95332895e-01 | 5.03517492e-02
 413   | 1.94149490e-01 | 5.04337573e-02
 414   | 1.92962952e-01 | 5.05297268e-02
 415   | 1.91773033e-01 | 5.06397526e-02
 416   | 1.90579442e-01 | 5.07633181e-02
 417   | 1.89381855e-01 | 5.08994150e-02
 418   | 1.88179929e-01 | 5.10466896e-02
 419   | 1.86973308e-01 | 5.12035983e-02
 420   | 1.85761635e-01 | 5.13685529e-02
 421   | 1.84544557e-01 | 5.15400418e-02
 422   | 1.83321730e-01 | 5.17167173e-02
 423   | 1.82092827e-01 | 5.18974472e-02
 424   | 1.80857529e-01 | 5.20813313e-02
 425   | 1.79615534e-01 | 5.22676900e-02
 426   | 1.78366549e-01 | 5.24560306e-02
 427   | 1.77110293e-01 | 5.26460022e-02
 428   | 1.75846491e-01 | 5.28373460e-02
 429   | 1.74574876e-01 | 5.30298513e-02
 430   | 1.73295188e-01 | 5.32233219e-02
 431   | 1.72007174e-01 | 5.34175573e-02
 432   | 1.70710589e-01 | 5.36123486e-02
 433   | 1.69405197e-01 | 5.38074873e-02
 434   | 1.68090772e-01 | 5.40027827e-02
 435   | 1.66767101e-01 | 5.41980837e-02
 436   | 1.65433986e-01 | 5.43932988e-02
 437   | 1.64091240e-01 | 5.45884090e-02
 438   | 1.62738692e-01 | 5.47834704e-02
 439   | 1.61376187e-01 | 5.49786037e-02
 440   | 1.60003582e-01 | 5.51739730e-02
 441   | 1.58620747e-01 | 5.53697560e-02
 442   | 1.57227565e-01 | 5.55661113e-02
 443   | 1.55823931e-01 | 5.57631481e-02
 444   | 1.54409750e-01 | 5.59609020e-02
 445   | 1.52984939e-01 | 5.61593213e-02
 446   | 1.51549424e-01 | 5.63582623e-02
 447   | 1.50103143e-01 | 5.65574959e-02
 448   | 1.48646049e-01 | 5.67567210e-02
 449   | 1.47178103e-01 | 5.69555830e-02
 450   | 1.45699284e-01 | 5.71536946e-02
 451   | 1.44209586e-01 | 5.73506537e-02
 452   | 1.42709020e-01 | 5.75460578e-02
 453   | 1.41197611e-01 | 5.77395123e-02
 454   | 1.39675408e-01 | 5.79306337e-02
 455   | 1.38142476e-01 | 5.81190470e-02
 456   | 1.36598901e-01 | 5.83043807e-02
 457   | 1.35044789e-01 | 5.84862600e-02
 458   | 1.33480267e-01 | 5.86643010e-02
 459   | 1.31905484e-01 | 5.88381059e-02
 460   | 1.30320610e-01 | 5.90072618e-02
 461   | 1.28725839e-01 | 5.91713409e-02
 462   | 1.27121386e-01 | 5.93299033e-02
 463   | 1.25507492e-01 | 5.94825015e-02
 464   | 1.23884418e-01 | 5.96286843e-02
 465   | 1.22252452e-01 | 5.97680016e-02
 466   | 1.20611907e-01 | 5.99000073e-02
 467   | 1.18963119e-01 | 6.00242621e-02
 468   | 1.17306450e-01 | 6.01403346e-02
 469   | 1.15642287e-01 | 6.02478026e-02
 470   | 1.13971041e-01 | 6.03462532e-02
 471   | 1.12293147e-01 | 6.04352828e-02
 472   | 1.10609066e-01 | 6.05144973e-02
 473   | 1.08919281e-01 | 6.05835124e-02
 474   | 1.07224298e-01 | 6.06419536e-02
 475   | 1.05524645e-01 | 6.06894561e-02
 476   | 1.03820874e-01 | 6.07256651e-02
 477   | 1.02113554e-01 | 6.07502357e-02
 478   | 1.00403278e-01 | 6.07628326e-02
 479   | 9.86906535e-02 | 6.07631297e-02
 480   | 9.69763107e-02 | 6.07508103e-02
 481   | 9.52608943e-02 | 6.07255673e-02
 482   | 9.35450661e-02 | 6.06871028e-02
 483   | 9.18295025e-02 | 6.06351289e-02
 484   | 9.01148943e-02 | 6.05693679e-02
 485   | 8.84019449e-02 | 6.04895518e-02
 486   | 8.66913698e-02 | 6.03954225e-02
 487   | 8.49838949e-02 | 6.02867310e-02
 488   | 8.32802559e-02 | 6.01632360e-02
 489   | 8.15811972e-02 | 6.00247027e-02
 490   | 7.98874709e-02 | 5.98709017e-02
 491   | 7.81998356e-02 | 5.97016074e-02
 492   | 7.65190561e-02 | 5.95165974e-02
 493   | 7.48459021e-02 | 5.93156522e-02
 494   | 7.31811476e-02 | 5.90985556e-02
 495   | 7.15255704e-02 | 5.88650957e-02
 496   | 6.98799507e-02 | 5.86150657e-02
 497   | 6.82450712e-02 | 5.83482664e-02
 498   | 6.66217159e-02 | 5.80645071e-02
 499   | 6.50106694e-02 | 5.77636078e-02
 500   | 6.34127163e-02 | 5.74454004e-02
 501   | 6.18286406e-02 | 5.71097306e-02
 502   | 6.02592243e-02 | 5.67564589e-02
 503   | 5.87052469e-02 | 5.63854626e-02
 504   | 5.71674844e-02 | 5.59966377e-02
 505   | 5.56467078e-02 | 5.55899010e-02
 506   | 5.41436820e-02 | 5.51651934e-02
 507   | 5.26591643e-02 | 5.47224829e-02
 508   | 5.11939029e-02 | 5.42617687e-02
 509   | 4.97486348e-02 | 5.37830855e-02
 510   | 4.83240843e-02 | 5.32865079e-02
 511   | 4.69209602e-02 | 5.27721547e-02
 512   | 4.55399541e-02 | 5.22401939e-02
 513   | 4.41817373e-02 | 5.16908462e-02
 514   | 4.28469587e-02 | 5.11243895e-02
 515   | 4.15362414e-02 | 5.05411619e-02
 516   | 4.02501802e-02 | 4.99415651e-02
 517   | 3.89893388e-02 | 4.93260666e-02
 518   | 3.77542460e-02 | 4.86952016e-02
 519   | 3.65453937e-02 | 4.80495740e-02
 520   | 3.53632330e-02 | 4.73898572e-02
 521   | 3.42081719e-02 | 4.67167931e-02
 522   | 3.30805727e-02 | 4.60311917e-02
 523   | 3.19807486e-02 | 4.53339281e-02
 524   | 3.09089625e-02 | 4.46259401e-02
 525   | 2.98654242e-02 | 4.39082243e-02
 526   | 2.88502889e-02 | 4.31818312e-02
 527   | 2.78636560e-02 | 4.24478602e-02
 528   | 2.69055680e-02 | 4.17074532e-02
 529   | 2.59760101e-02 | 4.09617888e-02
 530   | 2.50749099e-02 | 4.02120744e-02
 531   | 2.42021378e-02 | 3.94595398e-02
 532   | 2.33575080e-02 | 3.87054289e-02
 533   | 2.25407794e-02 | 3.79509927e-02
 534   | 2.17516574e-02 | 3.71974807e-02
 535   | 2.09897957e-02 | 3.64461343e-02
 536   | 2.02547992e-02 | 3.56981782e-02
 537   | 1.95462261e-02 | 3.49548137e-02
 538   | 1.88635913e-02 | 3.42172115e-02
 539   | 1.82063697e-02 | 3.34865050e-02
 540   | 1.75739994e-02 | 3.27637839e-02
 541   | 1.69658858e-02 | 3.20500884e-02
